SYMBOL,tau,tissue,current_symbol,submitted_item,validated_id,FBID_KEY,ANNOTATION_SYMBOL,LOCATION_ARM,LOCATION_MAX,LOCATION_MIN,LOCATION_STRAND,NAME,group
Odj,0.708890954788728,trachea,Odj,Odj,FBgn0038551,FBgn0038551,CG7357,3R,17809222,17807407,-1,Oddjob,"(0.7,0.75]"
OdsH,0.934027899938788,male.reproductive.glands,OdsH,OdsH,FBgn0026058,FBgn0026058,CG6352,X,17814011,17791010,1,Ods-site homeobox,"(0.9,0.95]"
Oga,0.457076458753319,gut,Oga,Oga,FBgn0038870,FBgn0038870,CG5871,3R,21222843,21219077,1,O-GlcNAcase,"(0.45,0.5]"
Ogdh,0.425365361542315,malpighian.tubule,Ogdh,Nc73EF,FBgn0010352,FBgn0010352,CG11661,3L,16968724,16954822,1,Oxoglutarate dehydrogenase,"(0.4,0.45]"
Ogg1,0.709095725163489,trachea,Ogg1,Ogg1,FBgn0027864,FBgn0027864,CG1795,X,8691811,8690327,1,8-oxoguanine DNA glycosylase,"(0.7,0.75]"
ogre,0.645546697900992,fat.body,ogre,ogre,FBgn0004646,FBgn0004646,CG3039,X,6991318,6973620,-1,optic ganglion reduced,"(0.6,0.65]"
ohgt,0.675571276528055,testis,ohgt,ohgt,FBgn0037780,FBgn0037780,CG3925,3R,10051527,10049199,1,ohgata,"(0.65,0.7]"
okr,0.707242408218014,trachea,okr,okr,FBgn0002989,FBgn0002989,CG3736,2L,2992759,2989594,-1,okra,"(0.7,0.75]"
olf186-M,0.669196388566783,heart,olf186-M,olf186-M,FBgn0015522,FBgn0015522,CG14489,2R,17848444,17846699,1,olf186-M,"(0.65,0.7]"
olf413,0.74752855758414,malpighian.tubule,olf413,olf413,FBgn0037153,FBgn0037153,CG12673,3L,22247702,22136090,1,olf413,"(0.7,0.75]"
Oli,0.845002318467203,head,Oli,Oli,FBgn0032651,FBgn0032651,CG5545,2L,17591267,17589184,1,Olig family,"(0.8,0.85]"
omd,0.500685835909578,testis,omd,omd,FBgn0038168,FBgn0038168,CG9591,3R,13687210,13679440,-1,oocyte maintenance defects,"(0.5,0.55]"
ome,0.754461563453188,malpighian.tubule,ome,ome,FBgn0259175,FBgn0259175,CG42280,3L,14747868,14672839,1,omega,"(0.75,0.8]"
onecut,0.836330548909838,wing,onecut,onecut,FBgn0028996,FBgn0028996,CG1922,4,607649,598555,-1,onecut,"(0.8,0.85]"
opa,0.761550818527693,malpighian.tubule,opa,opa,FBgn0003002,FBgn0003002,CG1133,3R,4869979,4852813,1,odd paired,"(0.75,0.8]"
Opa1,0.436235642335638,testis,Opa1,Opa1,FBgn0261276,FBgn0261276,CG8479,2R,14235449,14230611,-1,Optic atrophy 1,"(0.4,0.45]"
Opbp,0.676510562101075,leg,Opbp,Opbp,FBgn0050443,FBgn0050443,CG30443,2R,6655267,6653217,1,Optix-binding protein,"(0.65,0.7]"
opm,0.63840094471266,ovary,opm,opm,FBgn0264389,FBgn0264389,CG9053,X,15066432,15064836,-1,opossum,"(0.6,0.65]"
Optix,0.922852297582431,haltere,Optix,Optix,FBgn0025360,FBgn0025360,CG18455,2R,8042529,8031283,1,Optix,"(0.9,0.95]"
or,0.686603239825296,testis,or,or,FBgn0003008,FBgn0003008,CG3029,2R,23968943,23967939,1,orange,"(0.65,0.7]"
Or13a,0.970584668069087,antenna,Or13a,Or13a,FBgn0030715,FBgn0030715,CG12697,X,15976706,15974425,1,Odorant receptor 13a,"(0.95,1]"
Or19a,1,antenna,Or19a,Or19a,FBgn0041626,FBgn0041626,CG18859,X,20143188,20141819,-1,Odorant receptor 19a,"(0.95,1]"
Or19b,0.968170444963159,fat.body,Or19b,Or19b,FBgn0062565,FBgn0062565,CG32825,X,20095767,20094398,1,Odorant receptor 19b,"(0.95,1]"
Or1a,0.934392526485886,male.reproductive.glands,Or1a,Or1a,FBgn0029521,FBgn0029521,CG17885,X,316566,315123,1,Odorant receptor 1a,"(0.9,0.95]"
Or22a,0.976152020032487,antenna,Or22a,Or22a,FBgn0026398,FBgn0026398,CG12193,2L,1522156,1520491,1,Odorant receptor 22a,"(0.95,1]"
Or22b,0.989739641654197,antenna,Or22b,Or22b,FBgn0026397,FBgn0026397,CG4231,2L,1524257,1522697,1,Odorant receptor 22b,"(0.95,1]"
Or22c,0.964501659226232,fat.body,Or22c,Or22c,FBgn0026396,FBgn0026396,CG15377,2L,2057967,2054589,1,Odorant receptor 22c,"(0.95,1]"
Or23a,0.94442157803551,antenna,Or23a,Or23a,FBgn0026395,FBgn0026395,CG9880,2L,2655462,2654049,1,Odorant receptor 23a,"(0.9,0.95]"
Or24a,0.983104226177369,fat.body,Or24a,Or24a,FBgn0026394,FBgn0026394,CG11767,2L,4166134,4164689,-1,Odorant receptor 24a,"(0.95,1]"
Or2a,0.758877392216408,malpighian.tubule,Or2a,Or2a,FBgn0023523,FBgn0023523,CG3206,X,2247567,2246231,1,Odorant receptor 2a,"(0.75,0.8]"
Or30a,0.950843338090955,body,Or30a,Or30a,FBgn0032096,FBgn0032096,CG13106,2L,9113285,9111814,1,Odorant receptor 30a,"(0.95,1]"
Or33a,0.997277579542842,antenna,Or33a,Or33a,FBgn0026392,FBgn0026392,CG16960,2L,11935716,11934505,1,Odorant receptor 33a,"(0.95,1]"
Or33b,1,testis,Or33b,Or33b,FBgn0026391,FBgn0026391,CG16961,2L,11937501,11936181,1,Odorant receptor 33b,"(0.95,1]"
Or33c,0.96006100733903,proboscis,Or33c,Or33c,FBgn0026390,FBgn0026390,CG5006,2L,11939202,11937969,1,Odorant receptor 33c,"(0.95,1]"
Or35a,0.985023252579161,antenna,Or35a,Or35a,FBgn0028946,FBgn0028946,CG17868,2L,15623558,15622068,-1,Odorant receptor 35a,"(0.95,1]"
Or42a,0.959082902069948,proboscis,Or42a,Or42a,FBgn0033041,FBgn0033041,CG17250,2R,5792967,5791441,-1,Odorant receptor 42a,"(0.95,1]"
Or42b,0.994251717397877,antenna,Or42b,Or42b,FBgn0033043,FBgn0033043,CG12754,2R,5798512,5797195,-1,Odorant receptor 42b,"(0.95,1]"
Or43a,0.980958676510751,antenna,Or43a,Or43a,FBgn0026389,FBgn0026389,CG1854,2R,7234913,7232840,-1,Odorant receptor 43a,"(0.95,1]"
Or43b,0.719404402449148,antenna,Or43b,Or43b,FBgn0026393,FBgn0026393,CG17853,2R,7922604,7920835,-1,Odorant receptor 43b,"(0.7,0.75]"
Or45a,0.806170941421873,head,Or45a,Or45a,FBgn0033404,FBgn0033404,CG1978,2R,9348863,9345349,1,Odorant receptor 45a,"(0.8,0.85]"
Or45b,0.922706028846162,proboscis,Or45b,Or45b,FBgn0033422,FBgn0033422,CG12931,2R,9561068,9559598,1,Odorant receptor 45b,"(0.9,0.95]"
Or46a,0.910379282079237,proboscis,Or46a,Or46a,FBgn0026388,FBgn0026388,CG33478,2R,10142074,10139264,1,Odorant receptor 46a,"(0.9,0.95]"
Or47a,0.99395715721757,antenna,Or47a,Or47a,FBgn0026386,FBgn0026386,CG13225,2R,11251913,11250368,1,Odorant receptor 47a,"(0.95,1]"
Or47b,0.992156095156061,antenna,Or47b,Or47b,FBgn0026385,FBgn0026385,CG13206,2R,11321312,11319710,-1,Odorant receptor 47b,"(0.95,1]"
Or49a,0.939043854307684,antenna,Or49a,Or49a,FBgn0033727,FBgn0033727,CG13158,2R,12394842,12393483,1,Odorant receptor 49a,"(0.9,0.95]"
Or49b,0.952679849796408,antenna,Or49b,Or49b,FBgn0028963,FBgn0028963,CG17584,2R,12844704,12842665,1,Odorant receptor 49b,"(0.95,1]"
Or56a,0.982799518892454,antenna,Or56a,Or56a,FBgn0034473,FBgn0034473,CG12501,2R,19771233,19769461,-1,Odorant receptor 56a,"(0.95,1]"
Or59a,0.998503300878714,male.reproductive.glands,Or59a,Or59a,FBgn0026384,FBgn0026384,CG9820,2R,23441065,23439868,-1,Odorant receptor 59a,"(0.95,1]"
Or59b,0.957237444904357,male.reproductive.glands,Or59b,Or59b,FBgn0034865,FBgn0034865,CG3569,2R,23471775,23470165,-1,Odorant receptor 59b,"(0.95,1]"
Or59c,0.990783764425169,male.reproductive.glands,Or59c,Or59c,FBgn0034866,FBgn0034866,CG17226,2R,23473753,23472300,-1,Odorant receptor 59c,"(0.95,1]"
Or63a,0.871823236765954,head,Or63a,Or63a,FBgn0035382,FBgn0035382,CG9969,3L,2963788,2961534,1,Odorant receptor 63a,"(0.85,0.9]"
Or65a,0.995805270135756,antenna,Or65a,Or65a,FBgn0041625,FBgn0041625,CG32401,3L,6322098,6320611,1,Odorant receptor 65a,"(0.95,1]"
Or65b,0.995458104078537,antenna,Or65b,Or65b,FBgn0041624,FBgn0041624,CG32402,3L,6327049,6325612,1,Odorant receptor 65b,"(0.95,1]"
Or65c,0.992017629595649,antenna,Or65c,Or65c,FBgn0041623,FBgn0041623,CG32403,3L,6329069,6327608,1,Odorant receptor 65c,"(0.95,1]"
Or67a,0.987160870709293,antenna,Or67a,Or67a,FBgn0036009,FBgn0036009,CG12526,3L,9531386,9529067,1,Odorant receptor 67a,"(0.95,1]"
Or67b,0.886955143639197,antenna,Or67b,Or67b,FBgn0036019,FBgn0036019,CG14176,3L,9629193,9627316,-1,Odorant receptor 67b,"(0.85,0.9]"
Or67c,0.993278961552561,antenna,Or67c,Or67c,FBgn0036078,FBgn0036078,CG14156,3L,10244706,10243320,-1,Odorant receptor 67c,"(0.95,1]"
Or67d,0.986421218223957,antenna,Or67d,Or67d,FBgn0036080,FBgn0036080,CG14157,3L,10274624,10273204,1,Odorant receptor 67d,"(0.95,1]"
Or69a,0.962718132951703,antenna,Or69a,Or69a,FBgn0041622,FBgn0041622,CG33264,3L,12967733,12964360,-1,Odorant receptor 69a,"(0.95,1]"
Or71a,0.875621961190228,fat.body,Or71a,Or71a,FBgn0036474,FBgn0036474,CG17871,3L,15078447,15076907,-1,Odorant receptor 71a,"(0.85,0.9]"
Or74a,0.991204355682526,testis,Or74a,Or74a,FBgn0036709,FBgn0036709,CG13726,3L,17329169,17327733,-1,Odorant receptor 74a,"(0.95,1]"
Or7a,0.937927784435758,antenna,Or7a,Or7a,FBgn0030016,FBgn0030016,CG10759,X,8165708,8164266,-1,Odorant receptor 7a,"(0.9,0.95]"
Or82a,0.968228951238042,antenna,Or82a,Or82a,FBgn0041621,FBgn0041621,CG31519,3R,4258444,4256972,1,Odorant receptor 82a,"(0.95,1]"
Or83a,0.968180304917591,testis,Or83a,Or83a,FBgn0037322,FBgn0037322,CG10612,3R,5399196,5397643,-1,Odorant receptor 83a,"(0.95,1]"
Or83c,0.950527983095067,antenna,Or83c,Or83c,FBgn0037399,FBgn0037399,CG15581,3R,6078283,6076804,-1,Odorant receptor 83c,"(0.95,1]"
Or85a,0.952194759324298,antenna,Or85a,Or85a,FBgn0037576,FBgn0037576,CG7454,3R,8323054,8321747,1,Odorant receptor 85a,"(0.95,1]"
Or85b,1,antenna,Or85b,Or85b,FBgn0037590,FBgn0037590,CG11735,3R,8511358,8510077,-1,Odorant receptor 85b,"(0.95,1]"
Or85c,0.939085234686966,testis,Or85c,Or85c,FBgn0037591,FBgn0037591,CG17911,3R,8513022,8511734,-1,Odorant receptor 85c,"(0.9,0.95]"
Or85d,1,proboscis,Or85d,Or85d,FBgn0037594,FBgn0037594,CG11742,3R,8553968,8552608,1,Odorant receptor 85d,"(0.95,1]"
Or85e,0.995684110873689,proboscis,Or85e,Or85e,FBgn0026399,FBgn0026399,CG9700,3R,8635878,8634320,-1,Odorant receptor 85e,"(0.95,1]"
Or85f,0.981130398160118,antenna,Or85f,Or85f,FBgn0037685,FBgn0037685,CG16755,3R,9399551,9398190,1,Odorant receptor 85f,"(0.95,1]"
Or88a,0.995117094137401,antenna,Or88a,Or88a,FBgn0038203,FBgn0038203,CG14360,3R,14110823,14109445,1,Odorant receptor 88a,"(0.95,1]"
Or92a,0.986467135121733,antenna,Or92a,Or92a,FBgn0038798,FBgn0038798,CG17916,3R,20506186,20504788,1,Odorant receptor 92a,"(0.95,1]"
Or94a,0.943043974170575,wing,Or94a,Or94a,FBgn0039033,FBgn0039033,CG17241,3R,22988503,22987281,1,Odorant receptor 94a,"(0.9,0.95]"
Or94b,0.925970121038491,malpighian.tubule,Or94b,Or94b,FBgn0039034,FBgn0039034,CG6679,3R,22990568,22989295,1,Odorant receptor 94b,"(0.9,0.95]"
Or98a,0.973844805114654,antenna,Or98a,Or98a,FBgn0039551,FBgn0039551,CG5540,3R,27847260,27845950,1,Odorant receptor 98a,"(0.95,1]"
Or98P,1,fat.body,Or98P,Or98P,FBgn0067407,FBgn0067407,CR33345,3R,27845414,27845089,1,Odorant receptor 98a pseudogene,"(0.95,1]"
Or9a,0.981028359512805,antenna,Or9a,Or9a,FBgn0030204,FBgn0030204,CG15302,X,10459676,10458186,-1,Odorant receptor 9a,"(0.95,1]"
Orai,0.573840218061232,malpighian.tubule,Orai,olf186-F,FBgn0041585,FBgn0041585,CG11430,2R,17860582,17843442,1,Orai,"(0.55,0.6]"
orb,0.918547757377956,testis,orb,orb,FBgn0004882,FBgn0004882,CG10868,3R,23280856,23260610,-1,oo18 RNA-binding protein,"(0.9,0.95]"
orb2,0.659121100954892,testis,orb2,orb2,FBgn0264307,FBgn0264307,CG43782,3L,8954463,8937100,-1,orb2,"(0.65,0.7]"
Orc1,0.924924329979001,trachea,Orc1,Orc1,FBgn0286788,FBgn0286788,CG10667,2R,7525716,7522437,-1,Origin recognition complex subunit 1,"(0.9,0.95]"
Orc2,0.872607647032176,trachea,Orc2,Orc2,FBgn0015270,FBgn0015270,CG3041,3R,13967075,13964885,1,Origin recognition complex subunit 2,"(0.85,0.9]"
Orc4,0.78795720063309,testis,Orc4,Orc4,FBgn0023181,FBgn0023181,CG2917,2R,24797414,24795740,-1,Origin recognition complex subunit 4,"(0.75,0.8]"
Orc5,0.819756977760255,trachea,Orc5,Orc5,FBgn0015271,FBgn0015271,CG7833,2L,13831576,13829837,1,Origin recognition complex subunit 5,"(0.8,0.85]"
Orc6,0.875995628591858,trachea,Orc6,Orc6,FBgn0023180,FBgn0023180,CG1584,2R,9846485,9845458,-1,Origin recognition complex subunit 6,"(0.85,0.9]"
Orco,0.986821775865532,antenna,Orco,Orco,FBgn0037324,FBgn0037324,CG10609,3R,5412406,5407183,-1,Odorant receptor co-receptor,"(0.95,1]"
Orcokinin,0.853933197450362,malpighian.tubule,Orcokinin,Orcokinin,FBgn0034935,FBgn0034935,CG13565,2R,23949076,23946959,-1,Orcokinin,"(0.85,0.9]"
Orct,0.904223090313192,male.reproductive.glands,Orct,Orct,FBgn0019952,FBgn0019952,CG6331,3R,24278792,24276260,1,Organic cation transporter,"(0.9,0.95]"
Orct2,0.779918593058808,ovary,Orct2,Orct2,FBgn0086365,FBgn0086365,CG13610,3R,24275728,24273029,1,Organic cation transporter 2,"(0.75,0.8]"
ord,0.996705624050075,testis,ord,ord,FBgn0003009,FBgn0003009,CG3134,2R,23275536,23271257,-1,orientation disruptor,"(0.95,1]"
org-1,0.855255150719368,oenocyte,org-1,org-1,FBgn0021767,FBgn0021767,CG11202,X,8455069,8447691,-1,optomotor-blind-related-gene-1,"(0.85,0.9]"
orion,0.651257800474907,ovary,orion,l(1)G0193,FBgn0027280,FBgn0027280,CG2206,X,7946908,7941478,-1,orion,"(0.65,0.7]"
Ork1,0.713065571504514,fat.body,Ork1,Ork1,FBgn0017561,FBgn0017561,CG1615,X,10891250,10878054,-1,Open rectifier K[+] channel 1,"(0.7,0.75]"
ORMDL,0.543836244346263,trachea,ORMDL,ORMDL,FBgn0037110,FBgn0037110,CG14577,3L,21636251,21635305,1,Orosomucoid 1-like,"(0.5,0.55]"
ort,0.989081345761383,head,ort,ort,FBgn0003011,FBgn0003011,CG7411,3R,19663672,19659748,1,ora transientless,"(0.95,1]"
ORY,0.970210594558077,testis,ORY,ORY,FBgn0046323,FBgn0046323,CG40446,Y,3618339,3561745,1,Occludin-Related Y,"(0.95,1]"
Os-C,0.991771348473581,antenna,Os-C,Os-C,FBgn0010401,FBgn0010401,CG3250,3R,7979614,7978959,1,Os-C,"(0.95,1]"
OS9,0.965186509793266,antenna,OS9,OS9,FBgn0042129,FBgn0042129,CG18806,2L,19966510,19965664,-1,Olfactory-specific 9,"(0.95,1]"
osa,0.252705965816589,trachea,osa,osa,FBgn0261885,FBgn0261885,CG7467,3R,17718350,17687818,-1,osa,"(0.25,0.3]"
Osbp,0.485261175902503,male.reproductive.glands,Osbp,Osbp,FBgn0020626,FBgn0020626,CG6708,3R,24938222,24934869,-1,Oxysterol binding protein,"(0.45,0.5]"
Oscillin,0.778741567651476,testis,Oscillin,Oscillin,FBgn0031717,FBgn0031717,CG6957,2L,5549614,5547086,1,Oscillin,"(0.75,0.8]"
OSCP1,0.92785765991119,antenna,OSCP1,OSCP1,FBgn0033685,FBgn0033685,CG13178,2R,12144533,12143191,-1,Organic solute carrier partner 1,"(0.9,0.95]"
Oseg1,0.762911387739845,ovary,Oseg1,Oseg1,FBgn0265102,FBgn0265102,CG7161,3L,8412825,8407268,-1,Outer segment 1,"(0.75,0.8]"
Oseg2,0.942137641018133,wing,Oseg2,Oseg2,FBgn0035317,FBgn0035317,CG13809,3L,2235253,2229646,1,Outer segment 2,"(0.9,0.95]"
Oseg4,0.904418975012701,gut,Oseg4,Oseg4,FBgn0035264,FBgn0035264,CG2069,3L,1735767,1730993,-1,Outer segment 4,"(0.9,0.95]"
Oseg5,0.875140988287782,wing,Oseg5,Oseg5,FBgn0032891,FBgn0032891,CG9333,2L,20835840,20832849,-1,Outer segment 5,"(0.85,0.9]"
Oseg6,0.863995417443878,wing,Oseg6,Oseg6,FBgn0034452,FBgn0034452,CG11237,2R,19491846,19487046,-1,Outer segment 6,"(0.85,0.9]"
Osi1,0.959771325566571,male.reproductive.glands,Osi1,Osi1,FBgn0037406,FBgn0037406,CG15585,3R,6174971,6173549,1,Osiris 1,"(0.95,1]"
Osi10a,1,testis,Osi10a,Osi10a,FBgn0286976,FBgn0286976,CG46436,3R,6265465,6263958,1,Osiris 10a,"(0.95,1]"
Osi10b,0.960751962650309,testis,Osi10b,Osi10b,FBgn0286977,FBgn0286977,CG46437,3R,6267457,6266190,1,Osiris 10b,"(0.95,1]"
Osi11,1,testis,Osi11,Osi11,FBgn0037418,FBgn0037418,CG15596,3R,6268757,6267591,-1,Osiris 11,"(0.95,1]"
Osi12,0.993196327141731,testis,Osi12,Osi12,FBgn0037419,FBgn0037419,CG1154,3R,6282495,6278531,1,Osiris 12,"(0.95,1]"
Osi13,0.982741421647693,male.reproductive.glands,Osi13,Osi13,FBgn0037422,FBgn0037422,CG15595,3R,6293489,6291737,1,Osiris 13,"(0.95,1]"
Osi14,0.945692591553001,testis,Osi14,Osi14,FBgn0040279,FBgn0040279,CG1155,3R,6300738,6299128,1,Osiris 14,"(0.9,0.95]"
Osi15,0.935788939034774,testis,Osi15,Osi15,FBgn0037424,FBgn0037424,CG1157,3R,6303653,6301804,1,Osiris 15,"(0.9,0.95]"
Osi17,0.989066107752417,gut,Osi17,Osi17,FBgn0037427,FBgn0037427,CG15598,3R,6327308,6311772,1,Osiris 17,"(0.95,1]"
Osi18,0.935093512212197,testis,Osi18,Osi18,FBgn0037428,FBgn0037428,CG1169,3R,6331809,6330248,1,Osiris 18,"(0.9,0.95]"
Osi19,0.955570314739482,ovary,Osi19,Osi19,FBgn0037429,FBgn0037429,CG15189,3R,6337196,6335362,1,Osiris 19,"(0.95,1]"
Osi2,0.956140839207544,head,Osi2,Osi2,FBgn0037410,FBgn0037410,CG1148,3R,6213493,6209373,1,Osiris 2,"(0.95,1]"
Osi20,0.964167404097404,testis,Osi20,Osi20,FBgn0037430,FBgn0037430,CG15188,3R,6341424,6340095,1,Osiris 20,"(0.95,1]"
Osi21,0.754549739422266,antenna,Osi21,Osi21,FBgn0283678,FBgn0283678,CG14925,2L,11285706,11284327,-1,Osiris 21,"(0.75,0.8]"
Osi22,0.950209899627268,head,Osi22,Osi22,FBgn0038133,FBgn0038133,CG8644,3R,13291846,13290629,1,Osiris 22,"(0.95,1]"
Osi23,0.869696502844737,fat.body,Osi23,Osi23,FBgn0039771,FBgn0039771,CG15538,3R,30445046,30444076,-1,Osiris 23,"(0.85,0.9]"
Osi24,0.931815601661875,trachea,Osi24,Osi24,FBgn0037409,FBgn0037409,CG15589,3R,6207678,6198811,1,Osiris 24,"(0.9,0.95]"
Osi3,0.880886521215914,testis,Osi3,Osi3,FBgn0037411,FBgn0037411,CG1150,3R,6218199,6215832,1,Osiris 3,"(0.85,0.9]"
Osi4,0.950369470024257,head,Osi4,Osi4,FBgn0037412,FBgn0037412,CG10303,3R,6221781,6218318,-1,Osiris 4,"(0.95,1]"
Osi5,0.93156401914987,antenna,Osi5,Osi5,FBgn0037413,FBgn0037413,CG15590,3R,6228828,6227512,1,Osiris 5,"(0.9,0.95]"
Osi6,0.99195606575167,testis,Osi6,Osi6,FBgn0027527,FBgn0027527,CG1151,3R,6237181,6234708,1,Osiris 6,"(0.95,1]"
Osi7,0.776881631448839,male.reproductive.glands,Osi7,Osi7,FBgn0037414,FBgn0037414,CG1153,3R,6251683,6248994,1,Osiris 7,"(0.75,0.8]"
Osi8,0.983846682029492,antenna,Osi8,Osi8,FBgn0037415,FBgn0037415,CG15591,3R,6256602,6255175,1,Osiris 8,"(0.95,1]"
Osi9,0.950806313609219,testis,Osi9,Osi9,FBgn0037416,FBgn0037416,CG15592,3R,6262105,6260211,1,Osiris 9,"(0.95,1]"
osk,0.95821464224243,ovary,osk,osk,FBgn0003015,FBgn0003015,CG10901,3R,8938395,8935126,1,oskar,"(0.95,1]"
osp,0.516414482141564,malpighian.tubule,osp,osp,FBgn0003016,FBgn0003016,CG3479,2L,14689340,14599196,-1,outspread,"(0.5,0.55]"
Ost48,0.819360341400969,ovary,Ost48,Ost48,FBgn0014868,FBgn0014868,CG9022,X,9158515,9156929,-1,Oligosaccharyltransferase 48kD subunit,"(0.8,0.85]"
OstDelta,0.829954970947005,ovary,OstDelta,OstDelta,FBgn0034277,FBgn0034277,CG6370,2R,17767070,17764574,-1,Oligosaccharide transferase Delta subunit,"(0.8,0.85]"
Ostgamma,0.833475023189955,male.reproductive.glands,Ostgamma,Ostgamma,FBgn0032015,FBgn0032015,CG7830,2L,8308192,8306696,-1,Oligosaccharide transferase gamma subunit,"(0.8,0.85]"
osy,0.69750103453375,gut,osy,CG33970,FBgn0053970,FBgn0053970,CG33970,3R,26362588,26318355,1,oskyddad,"(0.65,0.7]"
Ote,0.861381263308961,trachea,Ote,Ote,FBgn0266420,FBgn0266420,CG5581,2R,18277177,18275607,-1,Otefin,"(0.85,0.9]"
otk,0.75255180415866,gut,otk,otk,FBgn0004839,FBgn0004839,CG8967,2R,12019846,12001473,-1,off-track,"(0.75,0.8]"
otk2,0.669316806146186,gut,otk2,otk2,FBgn0267728,FBgn0267728,CG8964,2R,12025272,12023146,-1,off-track2,"(0.65,0.7]"
OtopLa,0.888935499194005,head,OtopLa,OtopLa,FBgn0259994,FBgn0259994,CG42492,X,5648487,5625676,-1,Otopetrin-like a,"(0.85,0.9]"
OtopLb,0.944097710520675,malpighian.tubule,OtopLb,OtopLb,FBgn0031514,FBgn0031514,CG3332,2L,3280534,3275800,-1,Otopetrin-like b,"(0.9,0.95]"
OtopLc,0.923372359106479,head,OtopLc,OtopLc,FBgn0259150,FBgn0259150,CG42265,X,5662861,5650567,-1,Otopetrin-like c,"(0.9,0.95]"
otp,0.857062002929709,testis,otp,otp,FBgn0015524,FBgn0015524,CG10036,2R,20903414,20883625,-1,orthopedia,"(0.85,0.9]"
otu,0.908714113369553,ovary,otu,otu,FBgn0003023,FBgn0003023,CG12743,X,8489535,8485008,-1,ovarian tumor,"(0.9,0.95]"
ouib,0.932611422023577,malpighian.tubule,ouib,ouib,FBgn0037618,FBgn0037618,CG11762,3R,8726730,8725479,1,ouija board,"(0.9,0.95]"
out,0.629669210984184,fat.body,out,out,FBgn0259834,FBgn0259834,CG8062,X,19322106,19310513,-1,outsiders,"(0.6,0.65]"
ova,0.536011746358533,ovary,ova,ova,FBgn0032197,FBgn0032197,CG5694,2L,10231692,10227760,-1,ovaries absent,"(0.5,0.55]"
ovo,0.738747718972262,trachea,ovo,ovo,FBgn0003028,FBgn0003028,CG6824,X,5070929,5048273,1,ovo,"(0.7,0.75]"
ox,0.615886195482056,leg,ox,ox,FBgn0011227,FBgn0011227,CG8764,2R,12757529,12757133,-1,oxen,"(0.6,0.65]"
OXA1L,0.883626355826172,testis,OXA1L,OXA1L,FBgn0027615,FBgn0027615,CG6404,3L,10886471,10884261,-1,OXA1L mitochondrial inner membrane protein,"(0.85,0.9]"
Oxp,0.891914047101515,trachea,Oxp,Oxp,FBgn0034255,FBgn0034255,CG18186,2R,17634167,17633797,-1,Oxpecker,"(0.85,0.9]"
oxt,0.813925392303959,ovary,oxt,oxt,FBgn0015360,FBgn0015360,CG32300,3L,2262664,2258839,-1,peptide O-xylosyltransferase,"(0.8,0.85]"
oys,0.39672907210049,body.wall,oys,oys,FBgn0033476,FBgn0033476,CG18445,2R,10048619,10034595,-1,oysgedart,"(0.35,0.4]"
p,0.687131537418022,testis,p,p,FBgn0086679,FBgn0086679,CG9770,3R,8670684,8660903,-1,pink,"(0.65,0.7]"
p-cup,0.996042737463944,testis,p-cup,p-cup,FBgn0030840,FBgn0030840,CG12993,X,17448774,17446350,-1,presidents-cup,"(0.95,1]"
p115,0.68383465539293,male.reproductive.glands,p115,p115,FBgn0040087,FBgn0040087,CG1422,X,7896991,7894031,1,p115,"(0.65,0.7]"
p120ctn,0.379201771118146,wing,p120ctn,p120ctn,FBgn0260799,FBgn0260799,CG17484,2R,4609492,4595288,1,Adherens junction protein p120,"(0.35,0.4]"
p130CAS,0.863688214254915,malpighian.tubule,p130CAS,p130CAS,FBgn0035101,FBgn0035101,CG1212,3L,174517,152884,1,p130CAS,"(0.85,0.9]"
p23,0.713539607439865,testis,p23,p23,FBgn0037728,FBgn0037728,CG16817,3R,9679658,9677927,1,p23,"(0.7,0.75]"
p24-1,0.825421386219565,male.reproductive.glands,p24-1,p24-1,FBgn0030341,FBgn0030341,CG1967,X,11852530,11850909,-1,p24-related-1,"(0.8,0.85]"
P32,0.847543760962216,ovary,P32,P32,FBgn0034259,FBgn0034259,CG6459,2R,17672640,17671309,-1,P32,"(0.8,0.85]"
p38a,0.473441862108831,trachea,p38a,p38a,FBgn0015765,FBgn0015765,CG5475,3R,24152321,24150416,-1,p38a MAP kinase,"(0.45,0.5]"
p38b,0.602791028812968,ovary,p38b,p38b,FBgn0024846,FBgn0024846,CG7393,2L,13782611,13780689,1,p38b MAP kinase,"(0.6,0.65]"
p38c,0.886310951443759,gut,p38c,p38c,FBgn0267339,FBgn0267339,CG33338,3R,24150203,24149020,-1,p38c MAP kinase,"(0.85,0.9]"
p47,0.762486996862811,testis,p47,p47,FBgn0033179,FBgn0033179,CG11139,2R,7466759,7465018,-1,p47,"(0.75,0.8]"
p53,0.608633845713269,gut,p53,p53,FBgn0039044,FBgn0039044,CG33336,3R,23054082,23049657,-1,p53,"(0.6,0.65]"
P58IPK,0.754403384628315,male.reproductive.glands,P58IPK,P58IPK,FBgn0037718,FBgn0037718,CG8286,3R,9589581,9586942,1,P58IPK,"(0.75,0.8]"
P5CDh1,0.595954717177455,wing,P5CDh1,P5CDh1,FBgn0037138,FBgn0037138,CG7145,3L,21841356,21836665,-1,delta-1-Pyrroline-5-carboxylate dehydrogenase 1,"(0.55,0.6]"
