ensembl_gene_id,rnorvegicus_homolog_ensembl_gene,rnorvegicus_homolog_dn,rnorvegicus_homolog_ds,rnorvegicus_homolog_orthology_type,rnorvegicus_homolog_orthology_confidence
ENSMUSG00000028214,ENSRNOG00000015160,0.0072,0.2244,ortholog_one2one,0
ENSMUSG00000020542,ENSRNOG00000003669,0.0215,0.1548,ortholog_one2one,1
ENSMUSG00000078954,ENSRNOG00000033570,0.0166,0.1651,ortholog_one2one,1
ENSMUSG00000070564,ENSRNOG00000021016,0.0518,0.1696,ortholog_one2one,1
ENSMUSG00000031575,ENSRNOG00000014875,0.0091,0.2198,ortholog_one2one,1
ENSMUSG00000094793,ENSRNOG00000042543,0.2508,0.3517,ortholog_many2many,0
ENSMUSG00000094793,ENSRNOG00000050117,0.308,0.3459,ortholog_many2many,0
ENSMUSG00000094793,ENSRNOG00000047613,0.2266,0.3491,ortholog_many2many,0
ENSMUSG00000094793,ENSRNOG00000051227,0.2136,0.3299,ortholog_many2many,0
ENSMUSG00000094793,ENSRNOG00000033130,0.236,0.3893,ortholog_many2many,0
ENSMUSG00000094793,ENSRNOG00000009273,0.2334,0.3168,ortholog_many2many,0
ENSMUSG00000094793,ENSRNOG00000049727,0.2792,0.2597,ortholog_many2many,0
ENSMUSG00000094793,ENSRNOG00000050595,0.2619,0.3262,ortholog_many2many,0
ENSMUSG00000094793,ENSRNOG00000046529,0.2508,0.3517,ortholog_many2many,0
ENSMUSG00000094793,ENSRNOG00000050499,0.2472,0.3625,ortholog_many2many,0
ENSMUSG00000021453,ENSRNOG00000013090,0.0029,0.0924,ortholog_one2one,1
ENSMUSG00000096822,ENSRNOG00000046801,0.0652,0.1981,ortholog_many2many,0
ENSMUSG00000096822,ENSRNOG00000030855,0.0452,0.2092,ortholog_many2many,1
ENSMUSG00000042032,ENSRNOG00000003177,0.0028,0.1286,ortholog_one2one,1
ENSMUSG00000024357,ENSRNOG00000019826,0.0271,0.2037,ortholog_one2one,1
ENSMUSG00000044899,ENSRNOG00000017143,0.0202,0.2355,ortholog_one2one,1
ENSMUSG00000038651,ENSRNOG00000023831,0.1983,0.2641,ortholog_one2one,0
ENSMUSG00000040364,ENSRNOG00000021014,0.0378,0.2684,ortholog_one2one,0
ENSMUSG00000067916,ENSRNOG00000054488,0.2914,0.6866,ortholog_many2many,0
ENSMUSG00000067916,ENSRNOG00000025261,0.2466,0.5913,ortholog_many2many,0
ENSMUSG00000067916,ENSRNOG00000059160,0.2604,0.6234,ortholog_many2many,0
ENSMUSG00000047496,ENSRNOG00000014859,0.0045,0.1764,ortholog_one2one,1
ENSMUSG00000052605,ENSRNOG00000016829,0.0528,0.2157,ortholog_one2one,1
ENSMUSG00000022103,ENSRNOG00000014010,0.0125,0.1322,ortholog_one2one,1
ENSMUSG00000011306,ENSRNOG00000052111,0.0145,0.1121,ortholog_one2one,1
ENSMUSG00000079652,ENSRNOG00000039383,0.0743,0.2016,ortholog_one2one,1
ENSMUSG00000057778,ENSRNOG00000024553,0.03,0.1296,ortholog_one2one,1
ENSMUSG00000062782,ENSRNOG00000057889,0.0235,0.1864,ortholog_one2one,1
ENSMUSG00000040188,ENSRNOG00000019136,0.0177,0.1334,ortholog_one2one,1
ENSMUSG00000041794,ENSRNOG00000018797,0.0312,0.2027,ortholog_one2one,1
ENSMUSG00000028668,ENSRNOG00000010902,0.0353,0.1812,ortholog_one2one,1
ENSMUSG00000039179,ENSRNOG00000002571,0.0537,0.2403,ortholog_one2one,1
ENSMUSG00000032547,ENSRNOG00000008593,0.0084,0.173,ortholog_one2one,1
ENSMUSG00000032921,ENSRNOG00000004225,0.1086,0.1449,ortholog_one2one,1
ENSMUSG00000028786,ENSRNOG00000024259,0.0323,0.2365,ortholog_one2one,1
ENSMUSG00000016498,ENSRNOG00000016136,0.0449,0.173,ortholog_one2one,1
ENSMUSG00000038112,ENSRNOG00000005960,0.1027,0.2339,ortholog_one2one,1
ENSMUSG00000029569,ENSRNOG00000057290,0.0124,0.2521,ortholog_one2one,1
ENSMUSG00000045575,ENSRNOG00000047128,0.1619,0.2283,ortholog_one2many,0
ENSMUSG00000045575,ENSRNOG00000050623,0.1587,0.2505,ortholog_one2many,0
ENSMUSG00000078315,ENSRNOG00000003836,0.066,0.2305,ortholog_one2one,1
ENSMUSG00000060112,ENSRNOG00000033387,0.0218,0.2956,ortholog_one2one,1
ENSMUSG00000052273,ENSRNOG00000050426,0.0784,0.2691,ortholog_one2one,0
ENSMUSG00000018509,ENSRNOG00000003086,0.187,0.7327,ortholog_one2one,0
ENSMUSG00000039742,ENSRNOG00000006132,0.0272,0.1338,ortholog_one2one,1
ENSMUSG00000115343,ENSRNOG00000031987,0.0917,0.244,ortholog_one2one,1
ENSMUSG00000006219,ENSRNOG00000011774,0.0391,0.245,ortholog_one2one,1
ENSMUSG00000038192,ENSRNOG00000010518,0.0731,0.1841,ortholog_one2one,1
ENSMUSG00000019889,ENSRNOG00000047605,0.0026,0.2315,ortholog_one2one,1
ENSMUSG00000013150,ENSRNOG00000017953,0.0048,0.2407,ortholog_one2one,1
ENSMUSG00000056536,ENSRNOG00000014866,0.0278,0.1571,ortholog_one2one,1
ENSMUSG00000066100,ENSRNOG00000024991,0.1986,42.2837,ortholog_one2one,0
ENSMUSG00000039105,ENSRNOG00000008163,0.0076,0.1495,ortholog_one2one,1
ENSMUSG00000020474,ENSRNOG00000013647,0.0629,0.2089,ortholog_one2one,1
ENSMUSG00000037254,ENSRNOG00000001066,0.0417,0.3116,ortholog_one2one,1
ENSMUSG00000059251,ENSRNOG00000045690,0.0379,0.2234,ortholog_one2one,1
ENSMUSG00000022021,ENSRNOG00000008986,0.0359,0.1715,ortholog_one2one,1
ENSMUSG00000059395,ENSRNOG00000056708,0.0515,0.2268,ortholog_one2one,1
ENSMUSG00000094764,ENSRNOG00000046801,0.0675,0.1901,ortholog_many2many,0
ENSMUSG00000094764,ENSRNOG00000030855,0.053,0.2078,ortholog_many2many,1
ENSMUSG00000045744,ENSRNOG00000009611,0.0292,0.127,ortholog_one2one,1
ENSMUSG00000027074,ENSRNOG00000061768,0.0551,0.2443,ortholog_one2one,1
ENSMUSG00000027716,ENSRNOG00000016070,0.0064,0.2397,ortholog_one2one,1
ENSMUSG00000015839,ENSRNOG00000001548,0.0248,0.1759,ortholog_one2one,1
ENSMUSG00000024346,ENSRNOG00000018653,0,0,ortholog_one2one,1
ENSMUSG00000008668,ENSRNOG00000033152,0,0,ortholog_one2one,0
ENSMUSG00000048782,ENSRNOG00000024712,0.0113,0.1735,ortholog_one2one,1
ENSMUSG00000068922,ENSRNOG00000020357,0.0356,0.258,ortholog_one2one,1
ENSMUSG00000048787,ENSRNOG00000014037,0.0048,0.055,ortholog_one2one,1
ENSMUSG00000058659,ENSRNOG00000049191,0.0791,0.294,ortholog_one2many,0
ENSMUSG00000024142,ENSRNOG00000009667,0.0044,0.2266,ortholog_one2one,1
ENSMUSG00000060499,ENSRNOG00000032720,0,0,ortholog_one2one,1
ENSMUSG00000057691,ENSRNOG00000007064,0.0044,0.1315,ortholog_one2one,1
ENSMUSG00000019813,ENSRNOG00000000303,0.0811,0.346,ortholog_one2one,1
ENSMUSG00000032405,ENSRNOG00000034272,7e-04,0.1153,ortholog_one2one,1
ENSMUSG00000022052,ENSRNOG00000011158,0.0011,0.1312,ortholog_one2one,1
ENSMUSG00000096914,ENSRNOG00000038976,0.0318,0.2695,ortholog_one2one,0
ENSMUSG00000091512,ENSRNOG00000010552,0.004,0.2014,ortholog_one2one,1
ENSMUSG00000028637,ENSRNOG00000008560,0.0565,0.1994,ortholog_one2one,0
ENSMUSG00000029679,ENSRNOG00000021695,0.0655,0.284,ortholog_one2one,1
ENSMUSG00000032583,ENSRNOG00000018502,0.0159,0.1459,ortholog_one2one,1
ENSMUSG00000086784,ENSRNOG00000050348,0.0538,0.2503,ortholog_one2one,1
ENSMUSG00000078963,ENSRNOG00000059055,0.0511,0.1682,ortholog_one2one,1
ENSMUSG00000049823,ENSRNOG00000000418,0.0049,0.174,ortholog_one2one,1
ENSMUSG00000004098,ENSRNOG00000020525,0.0296,0.1468,ortholog_one2one,1
ENSMUSG00000032290,ENSRNOG00000017600,0.0057,0.1363,ortholog_one2one,1
ENSMUSG00000091539,ENSRNOG00000028882,0.0719,0.1684,ortholog_one2many,0
ENSMUSG00000026405,ENSRNOG00000004062,0.2345,0.2741,ortholog_one2one,0
ENSMUSG00000034684,ENSRNOG00000017704,0.0052,0.1972,ortholog_one2one,1
ENSMUSG00000053062,ENSRNOG00000042848,0.037,0.3897,ortholog_one2one,1
ENSMUSG00000028217,ENSRNOG00000015562,0.0485,0.1838,ortholog_one2one,1
ENSMUSG00000110190,ENSRNOG00000028214,0.2478,0.3683,ortholog_one2many,0
ENSMUSG00000030922,ENSRNOG00000024530,0.034,0.2284,ortholog_one2one,1
ENSMUSG00000029168,ENSRNOG00000008996,0.0032,0.1587,ortholog_one2many,1
ENSMUSG00000029168,ENSRNOG00000054165,0.0349,0.2171,ortholog_one2many,1
ENSMUSG00000006542,ENSRNOG00000017248,0.018,0.1532,ortholog_one2one,1
ENSMUSG00000095448,ENSRNOG00000049191,0.0808,0.2749,ortholog_one2many,0
ENSMUSG00000029027,ENSRNOG00000025030,0.0331,0.2926,ortholog_one2one,1
ENSMUSG00000030976,ENSRNOG00000026848,0.105,0.1664,ortholog_one2one,0
ENSMUSG00000054931,ENSRNOG00000051823,0.0439,0.1864,ortholog_one2one,0
ENSMUSG00000056494,ENSRNOG00000006084,0.0528,0.1841,ortholog_one2one,1
ENSMUSG00000029680,ENSRNOG00000007212,0.0359,0.1272,ortholog_one2one,1
ENSMUSG00000025856,ENSRNOG00000001312,0.0161,0.1494,ortholog_one2one,1
ENSMUSG00000040583,ENSRNOG00000033164,0.134,0.3567,ortholog_many2many,0
ENSMUSG00000040583,ENSRNOG00000043320,0.1044,0.3112,ortholog_many2many,1
ENSMUSG00000115091,ENSRNOG00000058994,0.1426,0.2327,ortholog_one2many,0
ENSMUSG00000001100,ENSRNOG00000009252,0.0051,0.1695,ortholog_one2one,1
ENSMUSG00000030142,ENSRNOG00000061394,0.0811,0.1504,ortholog_one2one,1
ENSMUSG00000015652,ENSRNOG00000000017,0.0441,0.2645,ortholog_one2one,1
ENSMUSG00000038676,ENSRNOG00000006090,0.0206,0.2239,ortholog_one2one,1
ENSMUSG00000005397,ENSRNOG00000002461,0.0241,0.1678,ortholog_one2one,1
ENSMUSG00000075402,ENSRNOG00000031785,0.0369,0.2063,ortholog_one2one,1
ENSMUSG00000078498,ENSRNOG00000054488,0.2984,0.6133,ortholog_many2many,0
ENSMUSG00000078498,ENSRNOG00000025261,0.2327,0.481,ortholog_many2many,0
ENSMUSG00000078498,ENSRNOG00000059160,0.2466,0.4784,ortholog_many2many,0
ENSMUSG00000040855,ENSRNOG00000061508,0.0579,0.1304,ortholog_one2one,1
ENSMUSG00000093376,ENSRNOG00000058994,0.136,0.2478,ortholog_one2many,0
ENSMUSG00000034057,ENSRNOG00000021833,0.0569,0.2178,ortholog_one2one,1
ENSMUSG00000024639,ENSRNOG00000014183,0,0,ortholog_one2one,1
ENSMUSG00000030443,ENSRNOG00000034184,0.0403,0.2502,ortholog_one2one,1
ENSMUSG00000111863,ENSRNOG00000047092,0.0871,0.2469,ortholog_one2one,1
ENSMUSG00000007777,ENSRNOG00000049062,0.0128,0.3841,ortholog_one2many,1
ENSMUSG00000007777,ENSRNOG00000004419,0.0128,0.3841,ortholog_one2many,1
ENSMUSG00000030591,ENSRNOG00000037580,0.0305,0.2295,ortholog_one2one,1
ENSMUSG00000032875,ENSRNOG00000053502,0.0191,0.1772,ortholog_one2one,1
ENSMUSG00000026475,ENSRNOG00000027024,0.0283,0.2826,ortholog_one2one,1
ENSMUSG00000029201,ENSRNOG00000002643,0.0038,0.1975,ortholog_one2one,1
ENSMUSG00000042742,ENSRNOG00000007224,0.0099,0.1746,ortholog_one2one,0
ENSMUSG00000036972,ENSRNOG00000014871,0.0084,0.066,ortholog_one2one,1
ENSMUSG00000032504,ENSRNOG00000008981,0.0079,0.156,ortholog_one2one,1
ENSMUSG00000022800,ENSRNOG00000034233,0.0229,0.1718,ortholog_one2one,1
ENSMUSG00000054199,ENSRNOG00000020297,0.0596,0.2243,ortholog_one2one,1
ENSMUSG00000063480,ENSRNOG00000025154,0,0,ortholog_one2many,0
ENSMUSG00000063480,ENSRNOG00000006762,0,0,ortholog_one2many,1
ENSMUSG00000063480,ENSRNOG00000005681,0.0275,0.146,ortholog_one2many,0
ENSMUSG00000090946,ENSRNOG00000039207,0.0153,0.1146,ortholog_one2one,1
ENSMUSG00000031283,ENSRNOG00000004330,0.0335,0.1377,ortholog_one2one,1
ENSMUSG00000021814,ENSRNOG00000007136,0.0181,0.2374,ortholog_one2one,1
ENSMUSG00000066279,ENSRNOG00000020293,0.0109,0.18,ortholog_one2one,1
ENSMUSG00000050856,ENSRNOG00000000064,0.0264,0.0954,ortholog_one2one,1
ENSMUSG00000059690,ENSRNOG00000056271,0.1561,0.3034,ortholog_many2many,0
ENSMUSG00000059690,ENSRNOG00000057651,0.1556,0.2864,ortholog_many2many,0
ENSMUSG00000110439,ENSRNOG00000042543,0.251,0.3541,ortholog_many2many,0
ENSMUSG00000110439,ENSRNOG00000050117,0.3099,0.3411,ortholog_many2many,0
ENSMUSG00000110439,ENSRNOG00000047613,0.2167,0.354,ortholog_many2many,0
ENSMUSG00000110439,ENSRNOG00000051227,0.2227,0.3095,ortholog_many2many,0
ENSMUSG00000110439,ENSRNOG00000033130,0.2364,0.3912,ortholog_many2many,0
ENSMUSG00000110439,ENSRNOG00000009273,0.2314,0.3136,ortholog_many2many,0
ENSMUSG00000110439,ENSRNOG00000049727,0.2801,0.26,ortholog_many2many,0
ENSMUSG00000110439,ENSRNOG00000050595,0.2626,0.3267,ortholog_many2many,0
ENSMUSG00000110439,ENSRNOG00000046529,0.251,0.3541,ortholog_many2many,0
ENSMUSG00000110439,ENSRNOG00000050499,0.245,0.3587,ortholog_many2many,0
ENSMUSG00000071636,ENSRNOG00000030452,0.0406,0.1692,ortholog_one2one,1
ENSMUSG00000001300,ENSRNOG00000014648,0.0056,0.0455,ortholog_one2one,1
ENSMUSG00000030996,ENSRNOG00000020251,0.0232,0.178,ortholog_one2one,1
ENSMUSG00000052417,ENSRNOG00000006746,0.0208,0.2062,ortholog_one2one,1
ENSMUSG00000091260,ENSRNOG00000028538,0.1212,0.2027,ortholog_one2many,0
ENSMUSG00000005575,ENSRNOG00000027514,0,0,ortholog_one2one,1
ENSMUSG00000096883,ENSRNOG00000049407,0.0142,0.182,ortholog_one2one,1
ENSMUSG00000023906,ENSRNOG00000003648,0.029,0.242,ortholog_one2one,1
ENSMUSG00000050963,ENSRNOG00000011369,0.0019,0.2363,ortholog_one2one,1
ENSMUSG00000040270,ENSRNOG00000006170,0.0127,0.1994,ortholog_one2one,1
ENSMUSG00000026074,ENSRNOG00000014013,0.0036,0.1764,ortholog_one2one,1
ENSMUSG00000036099,ENSRNOG00000006514,0.0543,0.2049,ortholog_one2one,1
ENSMUSG00000020585,ENSRNOG00000006865,0.002,0.0648,ortholog_one2one,0
ENSMUSG00000032370,ENSRNOG00000018081,0.0237,0.2051,ortholog_one2one,1
ENSMUSG00000042797,ENSRNOG00000013358,0.0322,0.1978,ortholog_one2one,1
ENSMUSG00000033530,ENSRNOG00000027300,0.0145,0.2316,ortholog_one2one,0
ENSMUSG00000089873,ENSRNOG00000042543,0.2571,0.3542,ortholog_many2many,0
ENSMUSG00000089873,ENSRNOG00000050117,0.3103,0.3505,ortholog_many2many,0
ENSMUSG00000089873,ENSRNOG00000047613,0.2167,0.354,ortholog_many2many,0
ENSMUSG00000089873,ENSRNOG00000051227,0.2261,0.2861,ortholog_many2many,0
ENSMUSG00000089873,ENSRNOG00000033130,0.2422,0.3909,ortholog_many2many,0
ENSMUSG00000089873,ENSRNOG00000009273,0.2395,0.3187,ortholog_many2many,0
ENSMUSG00000089873,ENSRNOG00000049727,0.2866,0.2622,ortholog_many2many,0
ENSMUSG00000089873,ENSRNOG00000050595,0.2687,0.3277,ortholog_many2many,0
ENSMUSG00000089873,ENSRNOG00000046529,0.2571,0.3542,ortholog_many2many,0
ENSMUSG00000089873,ENSRNOG00000050499,0.2536,0.364,ortholog_many2many,0
ENSMUSG00000026147,ENSRNOG00000012920,0.0179,0.1548,ortholog_one2one,1
ENSMUSG00000040723,ENSRNOG00000003283,0.059,0.1739,ortholog_one2one,1
ENSMUSG00000032368,ENSRNOG00000014644,0,0,ortholog_one2one,1
ENSMUSG00000070424,ENSRNOG00000020242,0.0319,0.1141,ortholog_one2one,1
ENSMUSG00000037822,ENSRNOG00000002553,0.0146,0.2277,ortholog_one2one,1
ENSMUSG00000024486,ENSRNOG00000018646,0.04,0.1422,ortholog_one2one,1
ENSMUSG00000051985,ENSRNOG00000026087,0.0969,0.1771,ortholog_one2one,1
ENSMUSG00000032548,ENSRNOG00000009005,0.0333,0.2795,ortholog_one2one,1
ENSMUSG00000033352,ENSRNOG00000003834,0,0,ortholog_one2one,1
ENSMUSG00000024697,ENSRNOG00000014840,0.0063,0.2305,ortholog_one2one,1
ENSMUSG00000028655,ENSRNOG00000014008,0.0177,0.1645,ortholog_one2one,1
ENSMUSG00000021364,ENSRNOG00000014702,0.0266,0.2222,ortholog_one2one,1
ENSMUSG00000115507,ENSRNOG00000060630,0.0658,0.295,ortholog_one2many,0
ENSMUSG00000115507,ENSRNOG00000050376,0.098,0.2845,ortholog_one2many,1
ENSMUSG00000115507,ENSRNOG00000059448,0.0767,0.2597,ortholog_one2many,0
ENSMUSG00000115507,ENSRNOG00000058204,0.1005,0.2617,ortholog_one2many,0
ENSMUSG00000115507,ENSRNOG00000051609,0.0733,0.247,ortholog_one2many,0
ENSMUSG00000013076,ENSRNOG00000008990,0.11,0.4208,ortholog_one2one,1
ENSMUSG00000094145,ENSRNOG00000028538,0.1216,0.2322,ortholog_one2many,0
ENSMUSG00000092622,ENSRNOG00000054460,0.4086,0.4898,ortholog_one2many,0
ENSMUSG00000052395,ENSRNOG00000021805,0.0289,0.1591,ortholog_one2one,1
ENSMUSG00000026240,ENSRNOG00000018723,0.0041,0.0839,ortholog_one2one,1
ENSMUSG00000022773,ENSRNOG00000001858,0,0,ortholog_one2one,1
ENSMUSG00000040919,ENSRNOG00000006356,0.0821,0.1078,ortholog_one2one,1
ENSMUSG00000032840,ENSRNOG00000001123,0.0065,0.2774,ortholog_one2one,1
ENSMUSG00000015377,ENSRNOG00000029866,0.0113,0.1467,ortholog_one2one,1
ENSMUSG00000066905,ENSRNOG00000048711,0.1073,0.3842,ortholog_one2many,0
ENSMUSG00000066905,ENSRNOG00000047916,0.1073,0.3842,ortholog_one2many,1
ENSMUSG00000066905,ENSRNOG00000030965,0.1016,0.3144,ortholog_one2many,0
ENSMUSG00000032116,ENSRNOG00000031896,0.0112,0.1621,ortholog_one2one,1
ENSMUSG00000032215,ENSRNOG00000052787,0.0048,0.4336,ortholog_one2one,1
ENSMUSG00000048216,ENSRNOG00000024636,0,0,ortholog_one2one,1
ENSMUSG00000078497,ENSRNOG00000054488,0.3312,0.4665,ortholog_many2many,0
ENSMUSG00000078497,ENSRNOG00000025261,0.3168,0.4177,ortholog_many2many,0
ENSMUSG00000078497,ENSRNOG00000059160,0.3143,0.4442,ortholog_many2many,0
ENSMUSG00000034532,ENSRNOG00000014003,0.0453,0.2308,ortholog_one2one,1
ENSMUSG00000047495,ENSRNOG00000012573,0.0104,0.1851,ortholog_one2one,1
ENSMUSG00000091722,ENSRNOG00000043061,0.0144,0.2211,ortholog_one2one,1
ENSMUSG00000035551,ENSRNOG00000011320,0.0208,0.1599,ortholog_one2one,1
ENSMUSG00000010044,ENSRNOG00000021602,0.0223,0.202,ortholog_one2one,1
ENSMUSG00000006378,ENSRNOG00000055408,0.0262,0.248,ortholog_one2many,1
ENSMUSG00000048299,ENSRNOG00000005997,0.022,0.1786,ortholog_one2one,1
ENSMUSG00000020591,ENSRNOG00000049054,0.014,0.1683,ortholog_one2one,1
ENSMUSG00000059867,ENSRNOG00000050335,0.0173,0.1838,ortholog_one2one,1
ENSMUSG00000074406,ENSRNOG00000038622,0.0376,0.2094,ortholog_one2one,1
ENSMUSG00000026843,ENSRNOG00000009139,0.0124,0.1227,ortholog_one2one,1
ENSMUSG00000003849,ENSRNOG00000012772,0.0339,0.2564,ortholog_one2one,1
ENSMUSG00000089773,ENSRNOG00000043194,0.1158,0.2213,ortholog_one2one,0
ENSMUSG00000018569,ENSRNOG00000017325,0.0157,0.2159,ortholog_one2one,1
ENSMUSG00000059106,ENSRNOG00000048548,0.0216,0.2073,ortholog_one2one,1
ENSMUSG00000045613,ENSRNOG00000046972,0.0051,0.2051,ortholog_one2one,1
ENSMUSG00000029682,ENSRNOG00000007231,0.1322,0.1932,ortholog_one2one,0
ENSMUSG00000027805,ENSRNOG00000017427,0.0311,0.0873,ortholog_one2one,1
ENSMUSG00000049532,ENSRNOG00000013287,0.0187,0.1613,ortholog_one2one,1
ENSMUSG00000092310,ENSRNOG00000054460,0.3507,0.4503,ortholog_one2many,0
ENSMUSG00000054204,ENSRNOG00000005154,0.0095,0.1326,ortholog_one2one,1
ENSMUSG00000093820,ENSRNOG00000028538,0.1247,0.2353,ortholog_one2many,0
ENSMUSG00000064110,ENSRNOG00000031942,0.0138,0.2422,ortholog_one2one,1
ENSMUSG00000114755,ENSRNOG00000027060,0.0107,0.2376,ortholog_one2one,1
ENSMUSG00000028228,ENSRNOG00000006298,0.015,0.1706,ortholog_one2one,1
ENSMUSG00000035298,ENSRNOG00000017365,0.0106,0.2121,ortholog_one2one,1
ENSMUSG00000109969,ENSRNOG00000028214,0.2524,0.3756,ortholog_one2many,0
ENSMUSG00000060923,ENSRNOG00000042419,0.0369,0.1091,ortholog_one2one,0
ENSMUSG00000029490,ENSRNOG00000023937,0.0415,0.1396,ortholog_one2one,1
ENSMUSG00000116378,ENSRNOG00000055408,0.0537,0.3072,ortholog_one2many,1
ENSMUSG00000060974,ENSRNOG00000033032,0.0412,0.1957,ortholog_many2many,0
ENSMUSG00000060974,ENSRNOG00000031394,0.3355,4.5722,ortholog_many2many,0
ENSMUSG00000012520,ENSRNOG00000051929,0.0061,0.2483,ortholog_one2one,1
ENSMUSG00000041836,ENSRNOG00000015717,0.0051,0.1725,ortholog_one2one,1
ENSMUSG00000022245,ENSRNOG00000013959,0.0075,0.1193,ortholog_one2one,1
ENSMUSG00000024824,ENSRNOG00000018729,0.0243,0.173,ortholog_one2one,1
ENSMUSG00000026277,ENSRNOG00000018181,0,0,ortholog_one2one,1
ENSMUSG00000042650,ENSRNOG00000028341,0.0022,0.227,ortholog_one2one,1
ENSMUSG00000026411,ENSRNOG00000010204,0.0049,0.212,ortholog_one2one,1
ENSMUSG00000038390,ENSRNOG00000016143,0.0056,0.2059,ortholog_one2one,1
ENSMUSG00000022771,ENSRNOG00000026900,0.0121,0.2465,ortholog_one2one,1
ENSMUSG00000037010,ENSRNOG00000003984,0.0249,0.1759,ortholog_one2one,1
ENSMUSG00000052921,ENSRNOG00000004566,0.017,0.1459,ortholog_one2one,1
ENSMUSG00000021514,ENSRNOG00000031328,0.1078,0.1496,ortholog_one2many,0
ENSMUSG00000031233,ENSRNOG00000013600,0.0475,0.1975,ortholog_one2one,1
ENSMUSG00000038930,ENSRNOG00000042059,0.0735,0.1816,ortholog_one2one,1
ENSMUSG00000062961,ENSRNOG00000033973,0.0076,0.2578,ortholog_one2one,1
ENSMUSG00000037426,ENSRNOG00000018144,0.0091,0.1654,ortholog_one2one,1
ENSMUSG00000070777,ENSRNOG00000019260,0.1167,0.1863,ortholog_one2one,1
ENSMUSG00000034522,ENSRNOG00000014191,0.0266,0.1892,ortholog_one2one,1
ENSMUSG00000059291,ENSRNOG00000026260,0.0223,0.4266,ortholog_one2one,1
ENSMUSG00000095996,ENSRNOG00000024884,0.3116,0.3447,ortholog_one2many,0
ENSMUSG00000001844,ENSRNOG00000051699,0.0625,0.2635,ortholog_one2one,1
ENSMUSG00000031629,ENSRNOG00000022261,0.1386,0.288,ortholog_one2one,0
ENSMUSG00000027378,ENSRNOG00000015756,0.0378,0.1897,ortholog_one2one,0
ENSMUSG00000048697,ENSRNOG00000058994,0.1086,0.2995,ortholog_one2many,0
ENSMUSG00000021711,ENSRNOG00000012124,0.0044,0.1816,ortholog_one2one,1
ENSMUSG00000019876,ENSRNOG00000000811,0.0793,0.1551,ortholog_one2one,1
ENSMUSG00000022765,ENSRNOG00000001867,0.0183,0.171,ortholog_one2one,1
ENSMUSG00000034066,ENSRNOG00000018051,0.0344,0.188,ortholog_one2one,1
ENSMUSG00000048385,ENSRNOG00000025594,0.0026,0.0262,ortholog_one2one,1
ENSMUSG00000003273,ENSRNOG00000021017,0.0014,0.1031,ortholog_one2one,1
ENSMUSG00000101904,ENSRNOG00000004162,0.019,0.2541,ortholog_one2many,0
ENSMUSG00000071691,ENSRNOG00000026579,0.1274,0.1815,ortholog_one2one,0
ENSMUSG00000045777,ENSRNOG00000020164,0,0,ortholog_one2one,1
ENSMUSG00000045917,ENSRNOG00000008712,0.022,0.174,ortholog_one2one,1
ENSMUSG00000030744,ENSRNOG00000017418,0,0,ortholog_one2one,1
ENSMUSG00000040385,ENSRNOG00000018708,0.0013,0.1933,ortholog_one2one,1
ENSMUSG00000020288,ENSRNOG00000052142,0.0229,0.1112,ortholog_one2one,1
ENSMUSG00000055692,ENSRNOG00000001864,0.0236,0.2643,ortholog_one2one,1
ENSMUSG00000037236,ENSRNOG00000019875,0.003,0.0841,ortholog_one2one,1
ENSMUSG00000023830,ENSRNOG00000014997,0.0326,0.1965,ortholog_one2one,1
ENSMUSG00000026409,ENSRNOG00000004162,0.0136,0.2057,ortholog_one2many,1
ENSMUSG00000096066,ENSRNOG00000046931,0.1659,0.2527,ortholog_many2many,0
ENSMUSG00000096066,ENSRNOG00000043130,0.1696,0.2721,ortholog_many2many,0
ENSMUSG00000032584,ENSRNOG00000032618,0.05,0.1945,ortholog_one2one,1
ENSMUSG00000029885,ENSRNOG00000012916,0.0285,0.1294,ortholog_one2one,1
ENSMUSG00000062712,ENSRNOG00000061803,0.0409,0.2073,ortholog_one2one,1
ENSMUSG00000110040,ENSRNOG00000020206,0.081,0.3324,ortholog_one2many,0
ENSMUSG00000027684,ENSRNOG00000012645,0.0106,0.1783,ortholog_one2one,0
ENSMUSG00000025816,ENSRNOG00000023278,0,0,ortholog_one2one,1
ENSMUSG00000028174,ENSRNOG00000009582,0.0105,0.1234,ortholog_one2one,1
ENSMUSG00000038943,ENSRNOG00000013057,0.0314,0.1717,ortholog_one2one,1
ENSMUSG00000057933,ENSRNOG00000000201,0.0245,0.1644,ortholog_many2many,0
ENSMUSG00000057933,ENSRNOG00000029861,0.045,0.2127,ortholog_many2many,1
ENSMUSG00000007891,ENSRNOG00000020206,0.0433,0.2194,ortholog_one2many,1
ENSMUSG00000010110,ENSRNOG00000018847,0.0108,0.1356,ortholog_one2one,1
ENSMUSG00000063823,ENSRNOG00000031903,0.0905,0.231,ortholog_one2many,0
ENSMUSG00000023274,ENSRNOG00000016294,0.1601,0.2026,ortholog_one2one,0
ENSMUSG00000039335,ENSRNOG00000024521,0.0364,0.2075,ortholog_one2one,1
ENSMUSG00000032034,ENSRNOG00000033796,0.0109,0.2208,ortholog_one2one,1
ENSMUSG00000005364,ENSRNOG00000005954,0.0734,0.151,ortholog_one2one,0
ENSMUSG00000030980,ENSRNOG00000046147,0.1073,0.2838,ortholog_one2one,0
ENSMUSG00000040229,ENSRNOG00000039759,0.0229,0.1912,ortholog_one2one,1
